608.0	3086.0	4568.0	2310.0	330.0
5160.0	10908.0	6675.0	1344.0	70.0
7408.0	11416.0	4738.0	580.0	15.0
12260.0	12404.0	3005.0	170.0	1.0
3814.0	8298.0	4886.0	868.0	35.0
18787.0	17766.0	4550.0	340.0	5.0
1136.0	4488.0	5136.0	1980.0	210.0
3814.0	8298.0	4886.0	868.0	35.0
13785.0	16486.0	5575.0	595.0	15.0
3636.0	9778.0	8118.0	2415.0	210.0
10656.0	12838.0	4001.0	340.0	5.0
24754.0	18510.0	3504.0	168.0	1.0
1968.0	6118.0	5455.0	1608.0	126.0
2372.0	6588.0	5041.0	1204.0	70.0
3208.0	7896.0	5495.0	1232.0	70.0
13785.0	16486.0	5575.0	595.0	15.0
374.0	2282.0	3922.0	2200.0	330.0
14331.0	18784.0	7325.0	973.0	35.0
4846.0	9714.0	5355.0	903.0	35.0
1628.0	5619.0	5763.0	2055.0	210.0
5308.0	10909.0	6554.0	1316.0	70.0
2602.0	7378.0	6103.0	1692.0	126.0
4224.0	9337.0	5962.0	1260.0	70.0
374.0	2282.0	3922.0	2200.0	330.0
21955.0	19772.0	4855.0	350.0	5.0
6580.0	12644.0	7174.0	1372.0	70.0
6730.0	12642.0	7054.0	1344.0	70.0
16038.0	18642.0	6123.0	630.0	15.0
21636.0	19955.0	4981.0	360.0	5.0
15472.0	16151.0	4478.0	350.0	5.0
6358.0	11246.0	5622.0	896.0	35.0
17880.0	15205.0	3204.0	166.0	1.0
44800.0	31556.0	6251.0	380.0	5.0
4224.0	9337.0	5962.0	1260.0	70.0
14888.0	13768.0	3105.0	168.0	1.0
6210.0	11262.0	5733.0	917.0	35.0
44305.0	26034.0	4012.0	166.0	1.0
1136.0	4488.0	5136.0	1980.0	210.0
8397.0	14524.0	7567.0	1372.0	70.0
4224.0	9337.0	5962.0	1260.0	70.0
2602.0	7378.0	6103.0	1692.0	126.0
21660.0	19936.0	4976.0	360.0	5.0
1968.0	6118.0	5455.0	1608.0	126.0
5644.0	12176.0	8022.0	1872.0	126.0
1628.0	5619.0	5763.0	2055.0	210.0
38116.0	24387.0	4033.0	174.0	1.0
1968.0	6118.0	5455.0	1608.0	126.0
21265.0	16716.0	3302.0	164.0	1.0
5308.0	10909.0	6554.0	1316.0	70.0
1628.0	5619.0	5763.0	2055.0	210.0
11851.0	16696.0	6915.0	959.0	35.0
5441.0	10916.0	6442.0	1288.0	70.0
11644.0	16752.0	7045.0	980.0	35.0
4108.0	9320.0	6067.0	1288.0	70.0
7983.0	12910.0	6002.0	910.0	35.0
1136.0	4488.0	5136.0	1980.0	210.0
6210.0	11262.0	5733.0	917.0	35.0
2690.0	7420.0	6009.0	1656.0	126.0
6730.0	12642.0	7054.0	1344.0	70.0
1696.0	5408.0	4600.0	1176.0	70.0
10395.0	18524.0	10315.0	2088.0	126.0
18516.0	17911.0	4666.0	350.0	5.0
11148.0	14753.0	5409.0	605.0	15.0
3472.0	8831.0	6684.0	1740.0	126.0
9236.0	12991.0	5013.0	585.0	15.0
2690.0	7420.0	6009.0	1656.0	126.0
11353.0	14680.0	5292.0	590.0	15.0
17880.0	15205.0	3204.0	166.0	1.0
1628.0	5619.0	5763.0	2055.0	210.0
22352.0	23071.0	6862.0	655.0	15.0
11148.0	14753.0	5409.0	605.0	15.0
2690.0	7420.0	6009.0	1656.0	126.0
9502.0	14790.0	6637.0	966.0	35.0
1696.0	5408.0	4600.0	1176.0	70.0
13311.0	16679.0	5826.0	625.0	15.0
3472.0	8831.0	6684.0	1740.0	126.0
10924.0	14838.0	5533.0	620.0	15.0
11353.0	14680.0	5292.0	590.0	15.0
1968.0	6118.0	5455.0	1608.0	126.0
19156.0	20713.0	6418.0	635.0	15.0
16309.0	18520.0	5989.0	615.0	15.0
8210.0	14548.0	7702.0	1400.0	70.0
1968.0	6118.0	5455.0	1608.0	126.0
574.0	3018.0	4615.0	2365.0	330.0
6358.0	11246.0	5622.0	896.0	35.0
80.0	856.0	2520.0	2244.0	495.0
19503.0	23730.0	8623.0	1064.0	35.0
426.0	2556.0	4587.0	2838.0	495.0
11644.0	16752.0	7045.0	980.0	35.0
13018.0	14384.0	4183.0	340.0	5.0
4224.0	9337.0	5962.0	1260.0	70.0
7408.0	11416.0	4738.0	580.0	15.0
25819.0	21736.0	5045.0	350.0	5.0
13785.0	16486.0	5575.0	595.0	15.0
6563.0	12653.0	7182.0	1372.0	70.0
756.0	3496.0	4535.0	1905.0	210.0
1136.0	4488.0	5136.0	1980.0	210.0
1968.0	6118.0	5455.0	1608.0	126.0
1390.0	4954.0	4920.0	1560.0	126.0
9236.0	12991.0	5013.0	585.0	15.0
15472.0	16151.0	4478.0	350.0	5.0
4224.0	9337.0	5962.0	1260.0	70.0
4108.0	9320.0	6067.0	1288.0	70.0
4976.0	9710.0	5250.0	882.0	35.0
7089.0	14118.0	8677.0	1920.0	126.0
18516.0	17911.0	4666.0	350.0	5.0
13785.0	16486.0	5575.0	595.0	15.0
756.0	3496.0	4535.0	1905.0	210.0
19429.0	20588.0	6285.0	620.0	15.0
6210.0	11262.0	5733.0	917.0	35.0
13558.0	16576.0	5697.0	610.0	15.0
7983.0	12910.0	6002.0	910.0	35.0
11148.0	14753.0	5409.0	605.0	15.0
9502.0	14790.0	6637.0	966.0	35.0
21660.0	19936.0	4976.0	360.0	5.0
3472.0	8831.0	6684.0	1740.0	126.0
12124.0	18847.0	8923.0	1484.0	70.0
2602.0	7378.0	6103.0	1692.0	126.0
5844.0	9952.0	4467.0	575.0	15.0
6580.0	12644.0	7174.0	1372.0	70.0
7816.0	12939.0	6119.0	931.0	35.0
15719.0	16026.0	4366.0	340.0	5.0
20972.0	16901.0	3404.0	170.0	1.0
5308.0	10909.0	6554.0	1316.0	70.0
13558.0	16576.0	5697.0	610.0	15.0
2836.0	8224.0	7288.0	2295.0	210.0
11353.0	14680.0	5292.0	590.0	15.0
7408.0	11416.0	4738.0	580.0	15.0
9956.0	16612.0	8362.0	1456.0	70.0
4108.0	9320.0	6067.0	1288.0	70.0
80.0	856.0	2520.0	2244.0	495.0
4224.0	9337.0	5962.0	1260.0	70.0
4406.0	10406.0	7395.0	1824.0	126.0
4391.0	10412.0	7404.0	1824.0	126.0
21660.0	19936.0	4976.0	360.0	5.0
2372.0	6588.0	5041.0	1204.0	70.0
3472.0	8831.0	6684.0	1740.0	126.0
6937.0	14106.0	8805.0	1956.0	126.0
6881.0	12638.0	6935.0	1316.0	70.0
5308.0	10909.0	6554.0	1316.0	70.0
6210.0	11262.0	5733.0	917.0	35.0
20052.0	23522.0	8324.0	1022.0	35.0
9236.0	12991.0	5013.0	585.0	15.0
9502.0	14790.0	6637.0	966.0	35.0
18787.0	17766.0	4550.0	340.0	5.0
6580.0	12644.0	7174.0	1372.0	70.0
756.0	3496.0	4535.0	1905.0	210.0
19429.0	20588.0	6285.0	620.0	15.0
9502.0	14790.0	6637.0	966.0	35.0
5308.0	10909.0	6554.0	1316.0	70.0
9968.0	11112.0	2904.0	172.0	1.0
2926.0	8276.0	7191.0	2250.0	210.0
13785.0	16486.0	5575.0	595.0	15.0
3814.0	8298.0	4886.0	868.0	35.0
11644.0	16752.0	7045.0	980.0	35.0
21366.0	20098.0	5098.0	370.0	5.0
13558.0	16576.0	5697.0	610.0	15.0
6358.0	11246.0	5622.0	896.0	35.0
1968.0	6118.0	5455.0	1608.0	126.0
4524.0	10435.0	7284.0	1788.0	126.0
11624.0	16765.0	7052.0	980.0	35.0
2372.0	6588.0	5041.0	1204.0	70.0
2372.0	6588.0	5041.0	1204.0	70.0
2172.0	6841.0	6503.0	2175.0	210.0
2602.0	7378.0	6103.0	1692.0	126.0
11353.0	14680.0	5292.0	590.0	15.0
1390.0	4954.0	4920.0	1560.0	126.0
4524.0	10435.0	7284.0	1788.0	126.0
80.0	856.0	2520.0	2244.0	495.0
3814.0	8298.0	4886.0	868.0	35.0
13558.0	16576.0	5697.0	610.0	15.0
27848.0	16739.0	2289.0	61.0	0.0
6210.0	11262.0	5733.0	917.0	35.0
9688.0	14749.0	6513.0	945.0	35.0
2502.0	7338.0	6207.0	1728.0	126.0
7983.0	12910.0	6002.0	910.0	35.0
13874.0	18926.0	7598.0	1015.0	35.0
18787.0	17766.0	4550.0	340.0	5.0
7816.0	12939.0	6119.0	931.0	35.0
6580.0	12644.0	7174.0	1372.0	70.0
5160.0	10908.0	6675.0	1344.0	70.0
1696.0	5408.0	4600.0	1176.0	70.0
19703.0	20461.0	6153.0	605.0	15.0
9236.0	12991.0	5013.0	585.0	15.0
1968.0	6118.0	5455.0	1608.0	126.0
7816.0	12939.0	6119.0	931.0	35.0
882.0	3958.0	5305.0	2475.0	330.0
3208.0	7896.0	5495.0	1232.0	70.0
9502.0	14790.0	6637.0	966.0	35.0
1968.0	6118.0	5455.0	1608.0	126.0
472.0	2636.0	3960.0	1830.0	210.0
7983.0	12910.0	6002.0	910.0	35.0
2172.0	6841.0	6503.0	2175.0	210.0
15719.0	16026.0	4366.0	340.0	5.0
21955.0	19772.0	4855.0	350.0	5.0
11353.0	14680.0	5292.0	590.0	15.0
5308.0	10909.0	6554.0	1316.0	70.0
8397.0	14524.0	7567.0	1372.0	70.0
18787.0	17766.0	4550.0	340.0	5.0
6937.0	14106.0	8805.0	1956.0	126.0
14888.0	13768.0	3105.0	168.0	1.0
2096.0	6784.0	6591.0	2220.0	210.0
2372.0	6588.0	5041.0	1204.0	70.0
32480.0	18097.0	2319.0	59.0	0.0
3472.0	8831.0	6684.0	1740.0	126.0
7106.0	14110.0	8668.0	1920.0	126.0
16309.0	18520.0	5989.0	615.0	15.0
210.0	1606.0	3310.0	2090.0	330.0
2850.0	7006.0	4530.0	854.0	35.0
4520.0	8596.0	4200.0	570.0	15.0
5308.0	10909.0	6554.0	1316.0	70.0
4224.0	9337.0	5962.0	1260.0	70.0
6730.0	12642.0	7054.0	1344.0	70.0
18246.0	18054.0	4783.0	360.0	5.0
13018.0	14384.0	4183.0	340.0	5.0
9688.0	14749.0	6513.0	945.0	35.0
6580.0	12644.0	7174.0	1372.0	70.0
2690.0	7420.0	6009.0	1656.0	126.0
608.0	3086.0	4568.0	2310.0	330.0
5308.0	10909.0	6554.0	1316.0	70.0
3208.0	7896.0	5495.0	1232.0	70.0
7983.0	12910.0	6002.0	910.0	35.0
608.0	3086.0	4568.0	2310.0	330.0
8606.0	11386.0	3820.0	340.0	5.0
3061.0	9128.0	8613.0	3025.0	330.0
18787.0	17766.0	4550.0	340.0	5.0
20972.0	16901.0	3404.0	170.0	1.0
10333.0	16560.0	8093.0	1400.0	70.0
18246.0	18054.0	4783.0	360.0	5.0
4708.0	11556.0	8876.0	2490.0	210.0
13311.0	16679.0	5826.0	625.0	15.0
8606.0	11386.0	3820.0	340.0	5.0
14081.0	18870.0	7468.0	994.0	35.0
7816.0	12939.0	6119.0	931.0	35.0
14650.0	21224.0	9481.0	1512.0	70.0
13785.0	16486.0	5575.0	595.0	15.0
1968.0	6118.0	5455.0	1608.0	126.0
18787.0	17766.0	4550.0	340.0	5.0
21955.0	19772.0	4855.0	350.0	5.0
7983.0	12910.0	6002.0	910.0	35.0
11644.0	16752.0	7045.0	980.0	35.0
7408.0	11416.0	4738.0	580.0	15.0
472.0	2636.0	3960.0	1830.0	210.0
2372.0	6588.0	5041.0	1204.0	70.0
14650.0	21224.0	9481.0	1512.0	70.0
21660.0	19936.0	4976.0	360.0	5.0
2602.0	7378.0	6103.0	1692.0	126.0
16060.0	18626.0	6117.0	630.0	15.0
4976.0	9710.0	5250.0	882.0	35.0
6563.0	12653.0	7182.0	1372.0	70.0
16903.0	21106.0	7885.0	1008.0	35.0
2690.0	7420.0	6009.0	1656.0	126.0
17880.0	15205.0	3204.0	166.0	1.0
39036.0	29057.0	6040.0	380.0	5.0
3814.0	8298.0	4886.0	868.0	35.0
17880.0	15205.0	3204.0	166.0	1.0
4224.0	9337.0	5962.0	1260.0	70.0
2502.0	7338.0	6207.0	1728.0	126.0
1136.0	4488.0	5136.0	1980.0	210.0
6730.0	12642.0	7054.0	1344.0	70.0
1628.0	5619.0	5763.0	2055.0	210.0
6842.0	10026.0	3640.0	340.0	5.0
11353.0	14680.0	5292.0	590.0	15.0
3208.0	7896.0	5495.0	1232.0	70.0
4976.0	9710.0	5250.0	882.0	35.0
9502.0	14790.0	6637.0	966.0	35.0
4976.0	9710.0	5250.0	882.0	35.0
7408.0	11416.0	4738.0	580.0	15.0
4224.0	9337.0	5962.0	1260.0	70.0
1628.0	5619.0	5763.0	2055.0	210.0
5441.0	10916.0	6442.0	1288.0	70.0
33795.0	26696.0	5835.0	380.0	5.0
12794.0	14490.0	4291.0	350.0	5.0
14331.0	18784.0	7325.0	973.0	35.0
10924.0	14838.0	5533.0	620.0	15.0
3108.0	7870.0	5593.0	1260.0	70.0
30597.0	27940.0	7494.0	665.0	15.0
2172.0	6841.0	6503.0	2175.0	210.0
18787.0	17766.0	4550.0	340.0	5.0
3472.0	8831.0	6684.0	1740.0	126.0
9688.0	14749.0	6513.0	945.0	35.0
3208.0	7896.0	5495.0	1232.0	70.0
22649.0	22928.0	6723.0	640.0	15.0
7983.0	12910.0	6002.0	910.0	35.0
19777.0	23627.0	8473.0	1043.0	35.0
44305.0	26034.0	4012.0	166.0	1.0
6730.0	12642.0	7054.0	1344.0	70.0
4224.0	9337.0	5962.0	1260.0	70.0
1564.0	5560.0	5841.0	2100.0	210.0
5441.0	10916.0	6442.0	1288.0	70.0
3472.0	8831.0	6684.0	1740.0	126.0
5441.0	10916.0	6442.0	1288.0	70.0
3208.0	7896.0	5495.0	1232.0	70.0
28618.0	20448.0	3716.0	172.0	1.0
2690.0	7420.0	6009.0	1656.0	126.0
5441.0	10916.0	6442.0	1288.0	70.0
8606.0	11386.0	3820.0	340.0	5.0
15790.0	18746.0	6252.0	645.0	15.0
7983.0	12910.0	6002.0	910.0	35.0
15719.0	16026.0	4366.0	340.0	5.0
3472.0	8831.0	6684.0	1740.0	126.0
18223.0	18072.0	4788.0	360.0	5.0
13332.0	16664.0	5820.0	625.0	15.0
3814.0	8298.0	4886.0	868.0	35.0
5308.0	10909.0	6554.0	1316.0	70.0
10656.0	12838.0	4001.0	340.0	5.0
18516.0	17911.0	4666.0	350.0	5.0
1968.0	6118.0	5455.0	1608.0	126.0
3814.0	8298.0	4886.0	868.0	35.0
6358.0	11246.0	5622.0	896.0	35.0
1288.0	5043.0	6029.0	2585.0	330.0
32480.0	18097.0	2319.0	59.0	0.0
28989.0	20196.0	3603.0	166.0	1.0
6210.0	11262.0	5733.0	917.0	35.0
938.0	3922.0	4404.0	1512.0	126.0
6358.0	11246.0	5622.0	896.0	35.0
11353.0	14680.0	5292.0	590.0	15.0
10656.0	12838.0	4001.0	340.0	5.0
6937.0	14106.0	8805.0	1956.0	126.0
8210.0	14548.0	7702.0	1400.0	70.0
4224.0	9337.0	5962.0	1260.0	70.0
6358.0	11246.0	5622.0	896.0	35.0
3814.0	8298.0	4886.0	868.0	35.0
19429.0	20588.0	6285.0	620.0	15.0
3472.0	8831.0	6684.0	1740.0	126.0
23647.0	26060.0	8757.0	1036.0	35.0
9875.0	14706.0	6390.0	924.0	35.0
4391.0	10412.0	7404.0	1824.0	126.0
9236.0	12991.0	5013.0	585.0	15.0
13018.0	14384.0	4183.0	340.0	5.0
11148.0	14753.0	5409.0	605.0	15.0
13558.0	16576.0	5697.0	610.0	15.0
882.0	3958.0	5305.0	2475.0	330.0
4108.0	9320.0	6067.0	1288.0	70.0
45291.0	31228.0	6098.0	370.0	5.0
8626.0	16222.0	9478.0	2004.0	126.0
9956.0	16612.0	8362.0	1456.0	70.0
5308.0	10909.0	6554.0	1316.0	70.0
4520.0	8596.0	4200.0	570.0	15.0
15520.0	18865.0	6388.0	660.0	15.0
11644.0	16752.0	7045.0	980.0	35.0
756.0	3496.0	4535.0	1905.0	210.0
5968.0	13517.0	9670.0	2565.0	210.0
6730.0	12642.0	7054.0	1344.0	70.0
1628.0	5619.0	5763.0	2055.0	210.0
24754.0	18510.0	3504.0	168.0	1.0
5441.0	10916.0	6442.0	1288.0	70.0
4391.0	10412.0	7404.0	1824.0	126.0
6580.0	12644.0	7174.0	1372.0	70.0
938.0	3922.0	4404.0	1512.0	126.0
20972.0	16901.0	3404.0	170.0	1.0
11148.0	14753.0	5409.0	605.0	15.0
1136.0	4488.0	5136.0	1980.0	210.0
11148.0	14753.0	5409.0	605.0	15.0
15719.0	16026.0	4366.0	340.0	5.0
608.0	3086.0	4568.0	2310.0	330.0
13785.0	16486.0	5575.0	595.0	15.0
19133.0	20730.0	6424.0	635.0	15.0
5844.0	9952.0	4467.0	575.0	15.0
9483.0	14802.0	6644.0	966.0	35.0
12794.0	14490.0	4291.0	350.0	5.0
7816.0	12939.0	6119.0	931.0	35.0
6358.0	11246.0	5622.0	896.0	35.0
6358.0	11246.0	5622.0	896.0	35.0
1136.0	4488.0	5136.0	1980.0	210.0
7983.0	12910.0	6002.0	910.0	35.0
5308.0	10909.0	6554.0	1316.0	70.0
5308.0	10909.0	6554.0	1316.0	70.0
13853.0	18940.0	7605.0	1015.0	35.0
20972.0	16901.0	3404.0	170.0	1.0
16380.0	21293.0	8179.0	1050.0	35.0
29418.0	24242.0	5500.0	370.0	5.0
7983.0	12910.0	6002.0	910.0	35.0
5644.0	12176.0	8022.0	1872.0	126.0
9688.0	14749.0	6513.0	945.0	35.0
11418.0	16819.0	7183.0	1001.0	35.0
2690.0	7420.0	6009.0	1656.0	126.0
3814.0	8298.0	4886.0	868.0	35.0
7983.0	12910.0	6002.0	910.0	35.0
14888.0	13768.0	3105.0	168.0	1.0
6358.0	11246.0	5622.0	896.0	35.0
1968.0	6118.0	5455.0	1608.0	126.0
3017.0	8326.0	7095.0	2205.0	210.0
2172.0	6841.0	6503.0	2175.0	210.0
24411.0	18737.0	3614.0	174.0	1.0
