8.0	16.0	0.0	0.296875	9.5	3.306559138036598	4.0	0.43871191135734067	2.3666666666666667	1.0763565475096748	0.0	0.203125	2.1666666666666665	1.0494995356656043	4.0	0.5665680473372781
8.0	16.0	0.0	0.375	12.0	4.131182235954578	2.0	0.2706163194444445	1.8833333333333333	0.7579642497648348	0.0	0.21875	2.3333333333333335	1.2394482175782782	6.0	0.5076530612244897
8.0	16.0	0.0	0.4375	14.0	5.65685424949238	1.0	-8.921435019309294e-18	1.625	0.5355041604715625	0.0	0.25	2.6666666666666665	1.3405601251996728	3.0	0.4404296875
8.0	16.0	0.0	0.3203125	10.25	4.0579140782755205	4.0	0.37626412849494373	2.183333333333333	0.9956487968207686	0.0	0.1953125	2.0833333333333335	1.176459931750543	5.0	0.5536
8.0	16.0	0.0	0.3671875	11.75	3.2557641192199416	3.0	0.4262109551833406	2.066666666666667	0.9233964827882821	0.0	0.2109375	2.25	1.3269776053940743	5.0	0.5281207133058984
8.0	16.0	0.0	0.3515625	11.25	5.882176467941097	3.0	0.317037037037037	1.775	0.5864363247831857	0.0	0.203125	2.1666666666666665	1.4645571126562065	7.0	0.5029585798816568
8.0	16.0	1.0	0.359375	11.5	5.5377492419453835	2.0	0.021502835538752353	1.5416666666666667	0.8490809003564619	0.0	0.21875	2.3333333333333335	1.307725096316589	5.0	0.48214285714285715
8.0	16.0	0.0	0.3046875	9.75	3.5683796509527026	3.0	0.45134779750164394	2.425	1.1276695683852538	0.0	0.203125	2.1666666666666665	1.2394482175782784	4.0	0.5162721893491126
8.0	16.0	0.0	0.40625	13.0	6.110100926607787	2.0	0.23150887573964496	1.8916666666666666	0.8480906219745815	0.0	0.25	2.6666666666666665	1.4939491483885972	6.0	0.41015625
8.0	16.0	0.0	0.4296875	13.75	5.310367218940701	1.0	1.0092936587501423e-17	1.6583333333333334	0.5724168624575714	0.0	0.2421875	2.5833333333333335	1.4116492564332	4.0	0.4203954214360042
8.0	16.0	0.0	0.3828125	12.25	5.0	2.0	0.34964598084131615	1.9416666666666667	0.833095204071911	0.0	0.234375	2.5	1.4744195615489717	4.0	0.47111111111111126
8.0	16.0	0.0	0.3359375	10.75	3.924283374069717	2.0	0.3753380205516494	2.341666666666667	1.1631298932016938	0.0	0.203125	2.1666666666666665	1.2394482175782784	5.0	0.5340236686390535
8.0	16.0	0.0	0.34375	11.0	4.320493798938574	4.0	0.37835743801652894	1.9166666666666667	0.7400128699009549	0.0	0.2109375	2.25	1.1887150534341147	5.0	0.5404663923182443
8.0	16.0	0.0	0.3671875	11.75	4.43471156521669	4.0	0.42688999547306467	1.8833333333333333	0.7239403537960442	0.0	0.234375	2.5	1.318760946791574	5.0	0.5100000000000001
8.0	16.0	1.0	0.34375	11.0	4.195235392680605	3.0	0.32412190082644626	1.6833333333333333	1.0040534095852272	0.0	0.203125	2.1666666666666665	1.3405601251996726	6.0	0.5340236686390534
8.0	16.0	0.0	0.3984375	12.75	4.892170615721955	2.0	0.26874279123414063	1.7666666666666666	0.6702982320489553	0.0	0.21875	2.3333333333333335	1.3405601251996728	6.0	0.4732142857142856
8.0	16.0	0.0	0.296875	9.5	3.22490309931942	4.0	0.49549861495844855	2.433333333333333	1.1356213516580853	0.0	0.1796875	1.9166666666666667	1.1764599317505433	4.0	0.6200378071833648
8.0	16.0	1.0	0.390625	12.5	5.341660166402702	3.0	0.27540000000000003	1.45	0.7762222673972715	0.0	0.21875	2.3333333333333335	1.403928236326068	5.0	0.4719387755102041
8.0	16.0	0.0	0.3515625	11.25	5.360348247393385	4.0	0.3933333333333335	1.85	0.6692526874535997	0.0	0.21875	2.3333333333333335	1.5227739752537621	6.0	0.46938775510204084
8.0	16.0	0.0	0.4765625	15.25	5.927337794772062	2.0	0.2258801397473796	1.625	0.6089321138909748	0.0	0.28125	3.0	1.6418441381303657	4.0	0.4290123456790123
8.0	16.0	1.0	0.375	12.0	5.163977794943222	4.0	0.3450520833333331	1.65	1.026129220162153	0.0	0.2109375	2.25	1.4817733206914758	5.0	0.5034293552812071
8.0	16.0	1.0	0.3125	10.0	4.618802153517006	6.0	0.4015625	1.4	1.0322529818253832	0.0	0.1796875	1.9166666666666667	1.3160106602801571	6.0	0.5727788279773157
8.0	16.0	0.0	0.421875	13.5	4.226897995772629	2.0	0.24074074074074067	1.7166666666666666	0.6375284911522091	0.0	0.2421875	2.5833333333333335	1.3805061033726997	3.0	0.39750260145681576
8.0	16.0	0.0	0.3671875	11.75	4.374166587286466	2.0	0.37030330466274336	2.075	0.9628607585399533	0.0	0.21875	2.3333333333333335	1.3405601251996728	5.0	0.5255102040816324
8.0	16.0	1.0	0.3828125	12.25	5.790797296861058	3.0	0.25635152019991686	1.5333333333333334	0.8881416093209927	0.0	0.21875	2.3333333333333335	1.522773975253762	4.0	0.4744897959183672
8.0	16.0	0.0	0.296875	9.5	4.09878030638384	3.0	0.34314404432132967	2.2916666666666665	1.0322190612831126	0.0	0.1875	2.0	1.179535649239177	5.0	0.59375
8.0	16.0	1.0	0.328125	10.5	5.585696017507576	4.0	0.33248299319727914	1.0583333333333333	0.8915648911784675	0.0	0.203125	2.1666666666666665	1.4345630047135447	7.0	0.485207100591716
8.0	16.0	0.0	0.3671875	11.75	3.9916579679793873	3.0	0.4139882299683114	1.95	0.8080477563056458	0.0	0.21875	2.3333333333333335	1.2394482175782784	5.0	0.5446428571428571
8.0	16.0	0.0	0.4140625	13.25	5.3103672189407005	1.0	2.09476042382105e-18	1.6916666666666667	0.591193541846973	0.0	0.2421875	2.5833333333333335	1.5012072436561839	7.0	0.42039542143600417
8.0	16.0	1.0	0.3046875	9.75	4.12310562561766	3.0	0.29750164365549026	1.775	1.0327616562670507	0.0	0.1796875	1.9166666666666667	1.2128538629008951	6.0	0.5897920604914934
